"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","created_at","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","protected","verified","description","updated","dataset"
"616211005","Nida Douglas","nidadouglaserrs","42","21","609","0","0","Sat Jun 23 15:32:56 +0000 2012",,"en",,"Nashville, TN","1",,,"http://a0.twimg.com/profile_images/3230075251/db34496a9606446f09a698039a760192_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230075251/db34496a9606446f09a698039a760192_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"love is like eaven but urts like hell","2015-02-14 10:40:01","INT"
"616211029","Sydney Harmon","harmonfmgr","78","28","732","0","0","Sat Jun 23 15:32:59 +0000 2012",,"en",,"Asian","1",,,"http://a0.twimg.com/profile_images/3232060711/888cbda659c4ea6bb9185ad84f790cc2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3232060711/888cbda659c4ea6bb9185ad84f790cc2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616211149","Babara Potts","pottsdegn","62","16","630","0","0","Sat Jun 23 15:33:05 +0000 2012",,"en",,"Montcler","1",,,"http://a0.twimg.com/profile_images/3238530543/0db0e933c27766c5f94bbd5fe2b56d9b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3238530543/0db0e933c27766c5f94bbd5fe2b56d9b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"HIPHOP/ELECTRO L'actu du groupe CHIES 2 GUERRE et de WARDOGZ RECORDS. #TeamChiensGuerre q:=","2015-02-14 10:40:01","INT"
"616211257","Leopoldo Hess","leopoldohess","59","17","654","0","0","Sat Jun 23 15:33:17 +0000 2012",,"en",,"indonesia","1",,,"http://a0.twimg.com/profile_images/3233222684/d05f8dc3556c6b5be5dcbb5b16887160_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3233222684/d05f8dc3556c6b5be5dcbb5b16887160_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616211458","Haley Wall","wallrkmu","54","18","638","0","0","Sat Jun 23 15:33:26 +0000 2012",,"en",,"Fernandopolis/SP","1",,,"http://a0.twimg.com/profile_images/3230015371/cb569f7a33fc9157cc25f2b1b04c6c62_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230015371/cb569f7a33fc9157cc25f2b1b04c6c62_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616211479","Maryanna Wise","maryannawerzs","63","27","652","0","0","Sat Jun 23 15:33:20 +0000 2012",,"en",,"Hattiesburg, MS","1",,,"http://a0.twimg.com/profile_images/3208008247/8b32240c2a8f38d8dc069f27e335dc17_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3208008247/8b32240c2a8f38d8dc069f27e335dc17_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Get TARGETED followers the easy way. Click the link below and wach th video","2015-02-14 10:40:01","INT"
"616211512","Christel Grimes","christelgri","48","23","599","0","0","Sat Jun 23 15:33:22 +0000 2012",,"en",,"Philippines","1",,,"http://a0.twimg.com/profile_images/3292013971/7a97590f5b7945fec75d00abaf7bdafd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292013971/7a97590f5b7945fec75d00abaf7bdafd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616211704","Kirstin Morales","kirstinscv","69","20","652","0","0","Sat Jun 23 15:33:37 +0000 2012",,"en",,"Hope to be in Vancouver","1",,,"http://a0.twimg.com/profile_images/3292482429/bc14a188b50edbcfe29838f2b9838554_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292482429/bc14a188b50edbcfe29838f2b9838554_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"You21 Arcade isa free online gaming website featuring thousands of fun flash gaes to play online for hours.","2015-02-14 10:40:01","INT"
"616211779","Marylyn Phelps","phelpsbl","61","22","609","0","0","Sat Jun 23 15:33:40 +0000 2012",,"en",,"日本 Japan,Okazaki","1",,,"http://a0.twimg.com/profile_images/3292502746/b324c5cbfa2e6bca9e64f708e0f965ac_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292502746/b324c5cbfa2e6bca9e64f708e0f965ac_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Chocolate, canceriana,Rock in roll,corinthiana,VERDE {ROSA},futebol, surf ,moto ,sonhadora, DC,roxy,a medida do amor é mar sem medid.","2015-02-14 10:40:01","INT"
"616211792","Krystal Bradshaw","krystalsujl","81","23","807","0","0","Sat Jun 23 15:39:21 +0000 2012",,"en",,"Venezuela","1",,,"http://a0.twimg.com/profile_images/3230046617/042ecf32fc9e7641bcf59989ca5cc63c_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230046617/042ecf32fc9e7641bcf59989ca5cc63c_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Est vida no es para debiles, sera por eso q soy una luchadora,  onsigo lo q quiero pero sin capricho con trabajo y esfuerzo, Sigueme y te sigo ｡◕‿◕｡","2015-02-14 10:40:01","INT"
"616212091","Thalia Farrell","thaliafarr","64","24","638","0","0","Sat Jun 23 15:34:16 +0000 2012",,"en",,"Online Dress Store","1",,,"http://a0.twimg.com/profile_images/3216464921/2724a3f8ba91146205f9ad8ac5962208_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3216464921/2724a3f8ba91146205f9ad8ac5962208_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"The best deals on designer dresses, from cute cocktail dresses through to plus size dresses.If you have a passion for fashion then come and check us out!","2015-02-14 10:40:01","INT"
"616212148","Nathaniel Cooke","nathanieltnftn","63","26","593","0","0","Sat Jun 23 15:34:09 +0000 2012",,"en",,"somewhere youre not","1",,,"http://a0.twimg.com/profile_images/3230059598/f43dcffd7255a56aa91f76dd2481f76f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230059598/f43dcffd7255a56aa91f76dd2481f76f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Trade Exchange - your services for something else, no direct trade neded, py with trade credits","2015-02-14 10:40:01","INT"
"616212203","Wade Martinez","martinezmchcs","62","22","671","0","0","Sat Jun 23 15:40:02 +0000 2012",,"en",,"Canada","1",,,"http://a0.twimg.com/profile_images/3230116212/e2e39bd769662ea011006bef94d83530_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230116212/e2e39bd769662ea011006bef94d83530_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I love the outdoor, sports, health,fitness and nutrition. I'm a financial advisor from a small city in Canada.","2015-02-14 10:40:01","INT"
"616212268","Jerica Marsh","jericamarshuhp","57","29","673","0","0","Sat Jun 23 15:34:26 +0000 2012",,"en",,"Michigan","1",,,"http://a0.twimg.com/profile_images/3292472141/976bf84162c9b25aed2cb27ec88b6150_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292472141/976bf84162c9b25aed2cb27ec88b6150_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616212298","Patsy Weiss","patsyyor","63","20","630","0","0","Sat Jun 23 15:34:23 +0000 2012",,"en",,"atlanta georgia","1",,,"http://a0.twimg.com/profile_images/3213536954/68ab99d317b51ad693903f85c8d5c9c5_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3213536954/68ab99d317b51ad693903f85c8d5c9c5_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"this is a support page or el_aminito check him out follow him he is so cute and suppot him http://t.co/UvlhlFxF","2015-02-14 10:40:01","INT"
"616212355","Dusti Butler","dustibutlerzgv","66","20","722","0","0","Sat Jun 23 15:34:19 +0000 2012",,"en",,"Ottawa","1",,,"http://a0.twimg.com/profile_images/3214935870/7eb0b3d75c5179390c8d895a11f3c7c4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3214935870/7eb0b3d75c5179390c8d895a11f3c7c4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Te champion for aging Canadians and those requiring continuingcare...","2015-02-14 10:40:01","INT"
"616212358","Clara Gillespie","claraohqe","61","17","610","0","0","Sat Jun 23 15:34:21 +0000 2012",,"en",,"Cicalengka, Bandung","1",,,"http://a0.twimg.com/profile_images/3219247144/eadf355c3b6292ee0b7beb2c2d8be7f4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3219247144/eadf355c3b6292ee0b7beb2c2d8be7f4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"hold my had,  promise to ever let you go","2015-02-14 10:40:01","INT"
"616212964","Margit Roy","margitror","70","24","655","0","0","Sat Jun 23 15:35:17 +0000 2012",,"en",,"Santo domingo","1",,,"http://a0.twimg.com/profile_images/3230033811/8247757576405e65d49d938203e0bc0d_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230033811/8247757576405e65d49d938203e0bc0d_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Ingeniero industrial, dominicano, llegopapa http://t.co/5DKT9tVf","2015-02-14 10:40:01","INT"
"616213459","Shad Schroeder","shadschroedernj","60","12","572","0","0","Sat Jun 23 15:35:37 +0000 2012",,"en",,"Milford Texas","1",,,"http://a0.twimg.com/profile_images/3230008592/a89e62e2a25b4e874f0b237838eb45b7_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230008592/a89e62e2a25b4e874f0b237838eb45b7_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616215005","Dorris Mcdowell","mcdowellqzjb","70","27","669","0","0","Sat Jun 23 15:43:37 +0000 2012",,"en",,"D(M)V","1",,,"http://a0.twimg.com/profile_images/3302778223/79273570159b02a33ee596b761166cf4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3302778223/79273570159b02a33ee596b761166cf4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I Siger n Model","2015-02-14 10:40:01","INT"
"616215302","Jeanette Bruce","jeanettequhpr","65","20","610","0","0","Sat Jun 23 15:43:45 +0000 2012",,"en",,"Detroit/MI","1",,,"http://a0.twimg.com/profile_images/3230072307/e631297be051bd01bb7c5010d15b4b64_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230072307/e631297be051bd01bb7c5010d15b4b64_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I'm A Nice Gy, Friendly To All And A Gentlemen Alwayz. I'm Into Music, Comedy & Enterainment. I Can Do Some Acting And I Have A Passion For Art & Technology.","2015-02-14 10:40:01","INT"
"616215323","Carylon Conrad","carylonfedmy","62","42","651","0","0","Sat Jun 23 15:43:41 +0000 2012",,"en",,"North Carolina and Florida","1",,,"http://a0.twimg.com/profile_images/3230025934/58c90c87bca66947b5f2894034729efc_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230025934/58c90c87bca66947b5f2894034729efc_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"New York Times Best Selling Co-Author of Launching a Leadership Revolution,Speaker, Humorist, Businessman, Community Builder, Socer Fan, Father, Rascal!","2015-02-14 10:40:01","INT"
"616215454","Caryn Diaz","carynooxmi","83","27","801","0","0","Sat Jun 23 15:38:09 +0000 2012",,"en",,"England","1",,,"http://a0.twimg.com/profile_images/3230031955/aa4ecae8e99ba3e446b8f5115bc2bb26_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230031955/aa4ecae8e99ba3e446b8f5115bc2bb26_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Singer/songwriter, looking for someon to write with, my albums on itunes from december. Oh and geneal theme park legend!","2015-02-14 10:40:01","INT"
"616215784","Willodean Boyd","boydwui","54","31","599","0","0","Sat Jun 23 15:38:33 +0000 2012",,"en",,"in your pocket (hopefully)","1",,,"http://a0.twimg.com/profile_images/3230022963/c815f990651572b08d4b362c72253906_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230022963/c815f990651572b08d4b362c72253906_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Get the 4S the latest iPhne today! Tweeting and retweeing about all things 4S! We are not Apple just major fans of the 4S!","2015-02-14 10:40:01","INT"
"616216289","Kittie Hobbs","hobbspyj","158","30","1221","0","0","Sat Jun 23 15:44:51 +0000 2012",,"en",,"gualeguaychu","1",,,"http://a0.twimg.com/profile_images/3230113967/15abbcce593df09089333dfb26c68532_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230113967/15abbcce593df09089333dfb26c68532_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"yoo. D","2015-02-14 10:40:01","INT"
"616217255","Callie Gilmore","gilmorecfj","53","22","589","0","0","Sat Jun 23 15:45:57 +0000 2012",,"en",,"Boston","1",,,"http://a0.twimg.com/profile_images/3292475804/3c823935871c06754e9bacfd67d07776_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292475804/3c823935871c06754e9bacfd67d07776_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Blogging, eia and Twitter news. Editor","2015-02-14 10:40:01","INT"
"616217345","Ellen Williams","williamseqww","66","30","748","0","0","Sat Jun 23 15:45:59 +0000 2012",,"en",,"soy argentino","1",,,"http://a0.twimg.com/profile_images/3282151853/74157a671d0732f1b5b6d44677677bd6_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3282151853/74157a671d0732f1b5b6d44677677bd6_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"leonardo gomez rafael nacio el 8 de enero del 93 viveen argentina, buenos aires,avellaneda.evienme solicitud ami faceleo del docke.","2015-02-14 10:40:01","INT"
"616217624","Erasmo Hunt","erasmohunttya","61","23","721","0","0","Sat Jun 23 15:46:40 +0000 2012",,"en",,"Siloam Springs, Arkansas","1",,,"http://a0.twimg.com/profile_images/3292501424/af04500b088ee002f17de4abbce68a8d_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292501424/af04500b088ee002f17de4abbce68a8d_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"The Christia Home Business Association, Inc. is dedicated to bringing the Kngdom into the Marketplace.  Cynthia Kiteley Lee is the founder and CEO of CHBA.","2015-02-14 10:40:01","INT"
"616217714","Frida Holland","hollandwbinq","56","27","585","0","0","Sat Jun 23 15:46:36 +0000 2012",,"en",,"Los Angeles","1",,,"http://a0.twimg.com/profile_images/3237672733/266c8219fab4dda5801ee5488831c112_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3237672733/266c8219fab4dda5801ee5488831c112_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"House Mus All Night Long","2015-02-14 10:40:01","INT"
"616217762","Loren Cabrera","cabrerazmos","67","21","639","0","0","Sat Jun 23 15:46:31 +0000 2012",,"en",,"Michigan","1",,,"http://a0.twimg.com/profile_images/3292510236/9cc09fb3a4f8cd6c323bba893fe2e179_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292510236/9cc09fb3a4f8cd6c323bba893fe2e179_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616217828","Nicolas Harmon","nicolasharmon","53","26","504","0","0","Sat Jun 23 15:46:43 +0000 2012",,"en",,"Charm City to G'town","1",,,"http://a0.twimg.com/profile_images/3292547728/7d6736d30c76d45d4ddde28715a49287_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292547728/7d6736d30c76d45d4ddde28715a49287_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"CO of SoapBoxX Magazine. Oh, and when I tweet, I turn green. Namate. #ONELOVE","2015-02-14 10:40:01","INT"
"616217858","Kendall Barker","kendalloavbf","81","26","703","0","0","Sat Jun 23 15:46:48 +0000 2012",,"en",,"Phoenix, AZ","1",,,"http://a0.twimg.com/profile_images/3292502064/d4881c3b4d2ef2606c25ecda51261b0a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292502064/d4881c3b4d2ef2606c25ecda51261b0a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Healthy; it's 4 Everyone! Be your BEST in life! FB: http://t.co/gfQ83Stauq","2015-02-14 10:40:01","INT"
"616217867","Hilde Armstrong","hildegx","66","11","615","0","0","Sat Jun 23 15:46:31 +0000 2012",,"en",,"Dallas, TX","1",,,"http://a0.twimg.com/profile_images/3292495719/eb9340d61d7df2451456b56b05b7a430_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292495719/eb9340d61d7df2451456b56b05b7a430_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Atist.Creatr.Beauty Junkie","2015-02-14 10:40:01","INT"
"616217939","Luz Lloyd","lloydpkt","56","23","641","0","0","Sat Jun 23 15:46:39 +0000 2012",,"en",,"In Rob's hug....(Greece)","1",,,"http://a0.twimg.com/profile_images/3212844462/2d78903c7be13c8d4d771b0ab2c8c4c2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3212844462/2d78903c7be13c8d4d771b0ab2c8c4c2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Hi everyone!As u can see, i'm a HUUGE Twilight fan!!I  ♥ Robpattz, Kstew The Vampire Diaries and True Blood!...Follow me and i'll follo u back!♥","2015-02-14 10:40:01","INT"
